index,Filer_499_ID,LastFiling,USF_Contributor_1,Legal_Name_of_Carrier,Doing_Business_As,Principal_Comm_Type_1,Holding_Company,CORESID,Management_Company,HQ_Address1,HQ_Address2,HQ_Address3,HQ_City,HQ_State,HQ_Zip_Code,Customer_Inquiries_Address1,Customer_Inquiries_Address2,Customer_Inquiries_Address3,Customer_Inquiries_City,Customer_Inquiries_State,Customer_Inquiries_Zip_Code,Customer_Inquiries_Telephone,Customer_Inquiries_Ext,Other_Trade_Name1,Other_Trade_Name2,Other_Trade_Name3,Other_Trade_Name4,Other_Trade_Name5,Other_Trade_Name6,Other_Trade_Name7,Other_Trade_Name8,Other_Trade_Name9,Other_Trade_Name10,Other_Trade_Name11,Other_Trade_Name12,Other_Trade_Name13,DC_Agent1,DC_Agent2,DC_Agent_Telephone,DC_Agent_Ext,DC_Agent_Fax,DC_Agent_EMail,DC_Agent_Address1,DC_Agent_Address2,DC_Agent_Address3,DC_Agent_City,DC_Agent_State,DC_Agent_Zip,Alternate_Agent1,Alternate_Agent2,Alternate_Agent_Telephone,Alternate_Agent_Ext,Alternate_Agent_Fax,Alternate_Agent_EMail,Alternate_Agent_Address1,Alternate_Agent_Address2,Alternate_Agent_Address3,Alternate_Agent_City,Alternate_Agent_State,Alternate_Agent_Zip_Code,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District_of_Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Johnston_Atoll,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Midway_Atoll,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,US_Virgin_Islands,Vermont,Virginia,Wake_Island,Washington,West_Virginia,Wisconsin,Wyoming,note1,note2,note3
11821,830221,4/1/2019,No,Via-Vox Limited,Powwownow,Private Service Provider,PREMIERE GLOBAL SERVICES INC,0023345952,,Vectra House First Floor,36 Paradise Rd,Richmond Surrey TW915E,,,,2300 Lakeview Pkwy,Suite 300,,Alpharetta,GA,30009,(888) 563-4743,,Powwownow,,,,,,,,,,,,,Steven Augustino,Kelley Drye Warren LLP,(202) 342-8612,,(202) 342-8451,saugustino@kelleydrye.com,"Washington Harbour, Suite 400",3050 K Street NW,,Washington,DC,20007,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11822,830222,4/1/2019,Yes,"UniVoIP, Inc","UniVoIP, Inc",Interconnected Voip,,0022129910,,830 Parkview Dr North,,,El Segundo,CA,90245,830 Parkview Dr North,,,El Segundo,CA,90245,(855) 864-8647,3,,,,,,,,,,,,,,,Incorp Services Inc,(800) 246-2677,,(702) 866-2689,document@incorp.com,1090 Vermont Avenue N.W.,Suite 910,,Washington,DC,20005,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,
11824,830224,4/1/2019,No,LCB Communications LLC,LCB Communications LLC,CAP/CLEC,,0023325780,,PO Box 1246,,,San Martin,CA,95046,PO Box 1246,,,San Martin,CA,95046,(408) 837-0213,,,,,,,,,,,,,,,Kristopher Twomey,LOKT,(202) 681-1850,,(202) 517-9175,kris@lokt.net,1725 I Street Northwest,No 300,,Washington,DC,20006,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11827,830227,4/1/2019,Yes,"Charleston Telecom Solutions, LLC, Inc.","Charleston Telecom Solutions, LLC, Inc.",Interconnected Voip,,0023191141,,402 Glouchester Court,,,Summerville,SC,29485,402 Glouchester Court,,,Summerville,SC,29485,(843) 225-8570,101,"Charleston Telecom Solutions, LLC",,,,,,,,,,,,,,Registered Agents Inc,(307) 200-2803,,(855) 330-1010,info@registeredagentsinc.com,"1150 Connecticut Avenue, NW STE 900",,,Washington,DC,20036,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11835,830236,4/1/2019,Yes,NCI Datacom,NCI Datacom,Private Service Provider,,0018551184,,626 Okoma Drive,,,Omak,WA,98841,626 Okoma Drive,,,Omak,WA,98841,(509) 826-0300,,,,,,,,,,,,,,,,,(999) 999-9999,,,none@usac.org,,,,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
11838,830239,4/1/2019,No,"Technology By Design, LLC","Technology By Design, LLC",Interconnected Voip,,0023521784,,6901 Okeechobee Blvd.,Suite D5-L10,,West Palm Beach,FL,33411,6901 Okeechobee Blvd.,Suite D5-L10,,West Palm Beach,FL,33411,(561) 719-7774,,,,,,,,,,,,,,,Van Tracy,Corporation Service Company,(202) 371-8090,,(202) 371-1945,info@cscglobal.com,1090 Vermont Avenue NW,,,Washington,DC,20005,Mark Lammert,"Compliance Solutions, Inc",(407) 260-1011,,,mark@csilongwood.com,242 Rangeline Road,,,Longwood,FL,32750,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11839,830240,4/1/2019,No,Fisk Telecom LLC,Fisk Telecom LLC,Private Service Provider,,0022858807,,1091 Yonkers Avenue,,,Yonkers,NY,10704,1091 Yonkers Avenue,,,Yonkers,NY,10704,(914) 476-2073,,,,,,,,,,,,,,,Diana Serra,Corporate Creations Network Inc,(202) 558-5443,,,diana.serra@corpcreations.com,1629 K Street Northwest,No 300,,Washington,DC,20006,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
11840,830241,4/1/2019,No,"Alpha Connect, LLC","Alpha Connect, LLC",CAP/CLEC,,0021804455,,1901 W. Ridge Ste 2,,,Marquette,MI,49855,1901 W. Ridge Ste 2,,,Marquette,MI,49855,(906) 226-2010,,,,,,,,,,,,,,,Service Agent,National Registered Agents Inc,(202) 572-3100,,,info@nrai.com,1015 15th Street NW,Suite 100,,Washington,DC,20005,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,
11841,830242,4/1/2016,No,"SHUF, INC.","SHUF, INC.",Interconnected Voip,,0023361181,,13313 Oxnard Street,No 233,,Valley Glen,CA,91401,13313 Oxnard Street,No 233,,Valley Glen,CA,91401,(818) 396-1666,,shufmobile,ShufTV,ShufMe,ShufWatch,,,,,,,,,,Kallen Sumpter,FileFCCcom,(866) 966-0499,,(866) 966-0499,kas@filefcc.com,1629 K Street Northwest,Suite 300,,Washington,DC,20006,Yaser Nahieh,"Shuf, Inc",(818) 405-0099,,,yaser@shuf.me,13313 Oxnard Street,Suite 233,,Valley Glen,CA,91401,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11842,830243,4/1/2019,No,Cherry Capital Connection LLC,Cherry Capital Connection LLC,Interconnected Voip,,0017117037,,97 Lake Street,PO Box 866,,Elk Rapids,MI,49629,97 Lake Street,PO Box 866,,Elk Rapids,MI,49629,(231) 264-9970,2,Cherry Capital Connection LLC,Cherry Capital Communications,,,,,,,,,,,,,In Corp Services Inc,(888) 632-2940,,(999) 999-9999,info@incorp.com,1090 Vermont Avenue Northwest St,No 910,,Washington,DC,20005,John Grogan,Grogan Law,(231) 944-1529,,,jmgroganlaw@gmail.com,423 East 8th Street,,,Traverse City,MI,49686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11843,830244,4/1/2019,Yes,"COMMUNITY COMMUNICATIONS COMPANY, INC","COMMUNITY COMMUNICATIONS COMPANY, INC",Interconnected Voip,B & D CABLE COMPANY LLC,0023035918,,1920 Hwy 425 N,,,Monticello,AR,71655,1920 Hwy 425 N,,,Monticello,AR,71655,(870) 367-7300,,Cablevision,"Community Communications Company, Inc",,,,,,,,,,,,,CT Corporation,(202) 572-3100,,,none@usac.org,1015 15th Street NW Suite 1000,,,Washington,DC,20005,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11844,830245,4/1/2019,Yes,"Torchwood Labs, LLC",PointClear Networks,Interconnected Voip,,0023454358,,915-A Plantation Blvd,,,Fairhope,AL,36532,915-A Plantation Blvd,,,Fairhope,AL,36532,(251) 301-5000,,Torchwood Labs,,,,,,,,,,,,,Dan Keen,"Northwest Registered Agent Service, Inc",(509) 768-2249,,,dan@llcagent.com,1150 Connecticut Avenue,No 900,915-A Plantation Blvd,Washington,DC,20036,Calvin Ezell,Torchwood Labs,(251) 301-5000,,,cjezell@pointclearnetworks.com,915-A Plantation Blvd,,,Fairhope,AL,36532,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11848,830249,4/1/2019,No,Trilew LLC,Pacific Wave Telecom,Interconnected Voip,,0023495898,,622 Ilikai Street,,,Kailua,HI,96734,737 Kapahulul Avenue,Box #16,,Honolulu,HI,96816,(808) 400-0603,,,,,,,,,,,,,,,,Registered Agents Inc,(202) 403-0599,,,service@llcagent.com,1150 Connecticut Avenue Northwest,No 900,,Washington,DC,20008,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11851,830252,4/1/2019,Yes,"Virginia Integrated Communication, Inc.",Vicom,Interconnected Voip,,0022445795,,5361 Cleveland Street,,,Virginia Beach,VA,23462,5361 Cleveland Street,,,Virginia Beach,VA,23462,(757) 490-7777,,,,,,,,,,,,,,,Kris Twomey,LOKT,(202) 681-1850,,(202) 517-9175,kris@lokt.net,1725 I Street Northwest,No 300,,Washington,DC,20006,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11852,830253,4/1/2019,Yes,NetGain Information Systems Company,NetGain Information Systems Co.,Interconnected Voip,,0023345127,,128 W Columbus,,,Bellefontaine,OH,43311,P.O. Box 500,,,Bellefontaine,OH,43311,(937) 593-7177,,NetGain Information Systems Co.,NetGain Information Systems,NetGain,,,,,,,,,,,Jonathan Marashlian,"The Commpliance Group, Inc.",(877) 435-3461,,(703) 563-6222,mail@commpliancegroup.com,"1300 I Street, NW",Suite 400E,,Washington,DC,20005,Jonathan Marashlian,"Marashlian & Donahue, PLLC",(703) 714-1300,,,mail@commlawgroup.com,1420 Spring Hilll Road,Suite 401,,Tysons,VA,22102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11854,830255,4/1/2019,Yes,"Data Stream Communications, LLC","Data Stream Communications, LLC",Interconnected Voip,,0023336340,,219 Adam Smith St,Suite B,,Eldersburg,MD,21784,219 Adam Smith St,Suite B,,Eldersburg,MD,21784,(800) 974-2605,,"Data Stream Communications, LLC",,,,,,,,,,,,,,Registered Agents Inc,(307) 200-2803,,(323) 544-4790,none@usac.org,1717 N Street NW,Suite 1,,Washington,DC,20036,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11856,830257,4/1/2019,No,"BetterWorld Wireless, LLC",BetterWorld Wireless,Cellular/PCS/SMR,BETTERWORLD WIRELESS CORP,0023509649,BetterWorld Wireless Corp,11951 Freedom Drive,13th Floor,,Reston,VA,20190,"71 Stevenson Street, Suite 400",Suite 400,,San Francisco,CA,94105,(844) 697-7277,,BetterWorld Wireless,,,,,,,,,,,,,Amanda Winnington,Corporation Service Company,(800) 927-9801,63195,,awinning@cscinfo.com,1090 Vermont Avenue NW,,,Washington,DC,20005,,,,,,,,,,,,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
11860,830261,4/1/2014,No,"AKA Management, Inc.","AKA Management, Inc.",Interconnected Voip,,0023565112,,2710 Thomes Avenue,,,Cheyenne,WY,82001,2710 Thomes Avenue,,,Cheyenne,WY,82001,(307) 459-2990,,,,,,,,,,,,,,,,"National Registered Agents, Inc",(800) 767-1553,,,info@nrai.com,1090 Vermont Avenue Northwest,No 910,,Washington,DC,20005,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
11861,830262,4/1/2019,No,"Secured Retail Networks, Inc.","Secured Retail Networks, Inc.",Interconnected Voip,,0022303184,,26000 Towne Centre Drive,Suite 100,,Foothill Ranch,CA,92610,26000 Towne Centre Drive,Suite 100,,Foothill Ranch,CA,92610,(949) 390-6700,,,,,,,,,,,,,,,Andy Hackett,Cogency Global Inc.,(866) 621-3524,,(800) 253-5177,sop@cogencyglobal.com,1025 Vermont Avenue Northwest,No. 1130,,Washington,DC,20005,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,
11864,830265,4/1/2014,No,TELIANCE COMMUNICATIONS INC,TELIANCE COMMUNICATIONS INC,Interconnected Voip,,0023114705,,40 East Main Street,No 977,,Newark,DE,19711,40 East Main Street,No. 977,,Newark,DE,19711,(302) 335-7070,223,,,,,,,,,,,,,,,"Northwest Registered Agent Service, Inc",(509) 768-2249,,(855) 330-1010,info@northwestregisteredagent.com,1150 Connecticut Avenue,No 900,,Washington,DC,20036,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11867,830268,4/1/2019,Yes,CFBTEL,CFBTEL,Cellular/PCS/SMR,,0022709802,,25422 Trabuco Road,,,Lake Forest,CA,92630,1720 East Garry Avenue,,,Santa Ana,CA,92705,(949) 381-2525,,,,,,,,,,,,,,,Van Tracy,Corporation Service Comany,(202) 371-8090,,(202) 371-1945,info@cscglobal.com,1090 Vermont Ave NW,,,Washington,DC,20005,Mark Lammert,"Compliance Solutions, Inc.",(407) 260-1011,,,mark@csilongwood.com,242 Rangeline Road,,,Longwood,FL,32750,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11869,830270,4/1/2019,No,"Total Technologies, LLC","Total Technologies, LLC",Interconnected Voip,,0023547953,,16770 Imperial Valley Drive,Suite 125J,,Houston,TX,77060,16770 Imperial Valley Drive,Suite 125J,,Houston,TX,77060,(832) 300-2828,,,,,,,,,,,,,,,Van Tracy,Corporation Service Company,(202) 371-8090,,(202) 371-1945,info@cscglobal.com,1090 Vermont Ave NW,,,Washington,DC,20005,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
11874,830276,4/1/2019,No,Appalachian Valley Fiber Network LLC,Appalachian Valley Fiber Network LLC,Interexchange Carrier,DKSL INC,0023465552,,P O Box 688,,,Summerville,GA,30747,P O Box 688,,,Summerville,GA,30747,(800) 872-7537,,,,,,,,,,,,,,,Merril Hirsh,Troutman Sanders,(202) 662-2032,,(202) 654-5819,merril.hirsh@troutmansanders.com,401 9th St NW,Suite 1000,,Washington,DC,20004,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
